pointDisplayName,dateTime,unit,point_id,dateTimeUtc,pointName,pointKind,deviceName,value,pointField
Discharge Air Flow,03/31/2026 21:06:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:06:59,AirFl,Number,FPB-01-019_361,1137.763916015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:06:59,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:06:59,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:07:29,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:07:29,RmCO2,Number,FPB-01-019_361,490,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:07:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:07:59,AirFl,Number,FPB-01-019_361,1124.1197509765625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:07:59,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:07:59,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:08:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:08:59,AirFl,Number,FPB-01-019_361,1144.6417236328125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:09:29,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:09:29,AirFl,Number,FPB-01-019_361,1135.727783203125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:10:29,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:10:29,AirFl,Number,FPB-01-019_361,1134.9432373046875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:10:29,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:10:29,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 21:10:29,%RH,673ce924ffc77731fa3ed9c2,04/01/2026 02:10:29,RmRh,Number,FPB-01-019_361,57.20000076293945,zone_air_humidity_sensor
Zone Temp,03/31/2026 21:10:29,°F,673ce924ffc77731fa3ed9c9,04/01/2026 02:10:29,RmTmp,Number,FPB-01-019_361,70.88000068664545,zone_air_temperature_sensor
Discharge Air Flow,03/31/2026 21:10:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:10:59,AirFl,Number,FPB-01-019_361,1123.51513671875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:10:59,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:10:59,RmCO2,Number,FPB-01-019_361,492,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:11:59,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:11:59,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:13:29,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:13:29,AirFl,Number,FPB-01-019_361,1131.3123779296875,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:13:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:13:59,AirFl,Number,FPB-01-019_361,1139.4267578125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:14:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:14:59,AirFl,Number,FPB-01-019_361,1158.6715087890625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:14:59,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:14:59,RmCO2,Number,FPB-01-019_361,492,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:15:29,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:15:29,AirFl,Number,FPB-01-019_361,1148.6915283203125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:16:29,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:16:29,AirFl,Number,FPB-01-019_361,1114.10693359375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:16:29,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:16:29,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:16:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:16:59,AirFl,Number,FPB-01-019_361,1122.249755859375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:17:29,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:17:29,RmCO2,Number,FPB-01-019_361,490,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:17:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:17:59,AirFl,Number,FPB-01-019_361,1115.7584228515625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:17:59,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:17:59,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:18:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:18:30,AirFl,Number,FPB-01-019_361,1122.412353515625,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:19:29,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:19:29,AirFl,Number,FPB-01-019_361,1115.747314453125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:19:29,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:19:29,RmCO2,Number,FPB-01-019_361,492,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:20:29,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:20:29,AirFl,Number,FPB-01-019_361,1122.0128173828125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:21:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:21:00,AirFl,Number,FPB-01-019_361,1111.51416015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:21:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:21:00,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:21:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:21:30,AirFl,Number,FPB-01-019_361,1117.677490234375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:21:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:21:59,AirFl,Number,FPB-01-019_361,1112.4161376953125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:22:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:22:30,RmCO2,Number,FPB-01-019_361,492,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:22:59,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:22:59,AirFl,Number,FPB-01-019_361,1121.2021484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:22:59,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:22:59,RmCO2,Number,FPB-01-019_361,493,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:24:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:24:30,AirFl,Number,FPB-01-019_361,1115.137939453125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:24:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:24:30,RmCO2,Number,FPB-01-019_361,492,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:25:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:25:00,AirFl,Number,FPB-01-019_361,1127.52880859375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:25:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:25:30,AirFl,Number,FPB-01-019_361,1115.0836181640625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:25:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:25:30,RmCO2,Number,FPB-01-019_361,490,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:26:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:26:00,AirFl,Number,FPB-01-019_361,1106.1685791015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:26:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:26:00,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:26:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:26:30,AirFl,Number,FPB-01-019_361,1125.507080078125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:26:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:26:30,RmCO2,Number,FPB-01-019_361,490,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:27:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:27:30,AirFl,Number,FPB-01-019_361,1105.7149658203125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:27:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:27:30,RmCO2,Number,FPB-01-019_361,492,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:28:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:28:30,AirFl,Number,FPB-01-019_361,1116.2467041015625,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:29:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:29:00,AirFl,Number,FPB-01-019_361,1123.8692626953125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:29:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:29:30,AirFl,Number,FPB-01-019_361,1118.7960205078125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:29:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:29:30,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:30:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:30:00,RmCO2,Number,FPB-01-019_361,492,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:30:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:30:30,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:31:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:31:00,AirFl,Number,FPB-01-019_361,1112.65576171875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:31:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:31:00,RmCO2,Number,FPB-01-019_361,490,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:31:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:31:30,AirFl,Number,FPB-01-019_361,1105.6513671875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:31:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:31:30,RmCO2,Number,FPB-01-019_361,491,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:32:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:32:00,AirFl,Number,FPB-01-019_361,1125.4119873046875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:32:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:32:00,RmCO2,Number,FPB-01-019_361,490,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:33:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:33:30,AirFl,Number,FPB-01-019_361,1131.885009765625,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:35:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:35:00,AirFl,Number,FPB-01-019_361,1117.35107421875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:35:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:35:00,RmCO2,Number,FPB-01-019_361,489,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:36:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:36:00,RmCO2,Number,FPB-01-019_361,488,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:36:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:36:30,RmCO2,Number,FPB-01-019_361,489,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:38:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:38:00,AirFl,Number,FPB-01-019_361,1111.0888671875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:38:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:38:00,RmCO2,Number,FPB-01-019_361,490,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:38:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:38:30,AirFl,Number,FPB-01-019_361,1124.4913330078125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:38:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:38:30,RmCO2,Number,FPB-01-019_361,489,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:40:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:40:30,RmCO2,Number,FPB-01-019_361,488,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:42:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:42:00,AirFl,Number,FPB-01-019_361,1116.537109375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:42:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:42:30,AirFl,Number,FPB-01-019_361,1103.6875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:42:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:42:30,RmCO2,Number,FPB-01-019_361,487,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:43:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:43:30,AirFl,Number,FPB-01-019_361,1112.2559814453125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:47:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:47:00,AirFl,Number,FPB-01-019_361,1135.4512939453125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:47:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:47:30,AirFl,Number,FPB-01-019_361,1126.9505615234375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:48:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:48:00,AirFl,Number,FPB-01-019_361,1140.642333984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:48:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:48:00,RmCO2,Number,FPB-01-019_361,486,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:48:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:48:30,AirFl,Number,FPB-01-019_361,1121.8619384765625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:48:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:48:30,RmCO2,Number,FPB-01-019_361,487,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:49:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:49:00,AirFl,Number,FPB-01-019_361,1133.0382080078125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:49:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:49:30,AirFl,Number,FPB-01-019_361,1127.6407470703125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:49:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:49:30,RmCO2,Number,FPB-01-019_361,486,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:50:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:50:00,RmCO2,Number,FPB-01-019_361,485,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:50:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:50:30,AirFl,Number,FPB-01-019_361,1116.402099609375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:50:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:50:30,RmCO2,Number,FPB-01-019_361,486,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:51:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:51:00,AirFl,Number,FPB-01-019_361,1127.427734375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:52:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:52:00,AirFl,Number,FPB-01-019_361,1141.6689453125,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:52:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:52:00,RmCO2,Number,FPB-01-019_361,485,zone_air_co2_concentration_sensor
Zone CO2,03/31/2026 21:52:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:52:30,RmCO2,Number,FPB-01-019_361,486,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:53:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:53:00,AirFl,Number,FPB-01-019_361,1130.3675537109375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:53:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:53:00,RmCO2,Number,FPB-01-019_361,485,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:53:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:53:30,AirFl,Number,FPB-01-019_361,1119.3916015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:53:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:53:30,RmCO2,Number,FPB-01-019_361,486,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:54:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:54:00,AirFl,Number,FPB-01-019_361,1105.792236328125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:54:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:54:30,AirFl,Number,FPB-01-019_361,1091.3062744140625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:54:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:54:30,RmCO2,Number,FPB-01-019_361,487,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:55:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:55:00,AirFl,Number,FPB-01-019_361,1133.9608154296875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:55:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:55:00,RmCO2,Number,FPB-01-019_361,485,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:57:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:57:00,AirFl,Number,FPB-01-019_361,1139.4071044921875,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:57:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:57:30,AirFl,Number,FPB-01-019_361,1131.6943359375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 21:58:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 02:58:00,RmCO2,Number,FPB-01-019_361,484,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 21:59:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:59:00,AirFl,Number,FPB-01-019_361,1142.0196533203125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 21:59:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 02:59:30,AirFl,Number,FPB-01-019_361,1133.973388671875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:00:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:00:00,RmCO2,Number,FPB-01-019_361,485,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:00:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:00:30,AirFl,Number,FPB-01-019_361,1126.90576171875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:00:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:00:30,RmCO2,Number,FPB-01-019_361,484,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:02:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:02:00,AirFl,Number,FPB-01-019_361,1117.4097900390625,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:02:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:02:30,AirFl,Number,FPB-01-019_361,1123.4783935546875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:02:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:02:30,RmCO2,Number,FPB-01-019_361,485,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:03:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:03:00,AirFl,Number,FPB-01-019_361,1136.095458984375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:03:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:03:30,AirFl,Number,FPB-01-019_361,1127.0548095703125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:04:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:04:00,AirFl,Number,FPB-01-019_361,1133.4561767578125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:05:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:05:00,AirFl,Number,FPB-01-019_361,1153.6541748046875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:05:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:05:00,RmCO2,Number,FPB-01-019_361,484,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:06:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:06:00,AirFl,Number,FPB-01-019_361,1126.6605224609375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:06:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:06:30,AirFl,Number,FPB-01-019_361,1110.988037109375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:06:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:06:30,RmCO2,Number,FPB-01-019_361,483,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:07:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:07:00,AirFl,Number,FPB-01-019_361,1092.7479248046875,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:07:30,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:07:30,AirFl,Number,FPB-01-019_361,1120.4410400390625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:07:30,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:07:30,RmCO2,Number,FPB-01-019_361,482,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:08:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:08:00,AirFl,Number,FPB-01-019_361,1109.4544677734375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:08:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:08:00,RmCO2,Number,FPB-01-019_361,481,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:09:01,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:09:01,AirFl,Number,FPB-01-019_361,1100.6685791015625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:09:01,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:09:01,RmCO2,Number,FPB-01-019_361,482,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:09:31,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:09:31,AirFl,Number,FPB-01-019_361,1112.499755859375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:10:01,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:10:01,AirFl,Number,FPB-01-019_361,1105.786865234375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:10:31,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:10:31,AirFl,Number,FPB-01-019_361,1129.2811279296875,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:10:31,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:10:31,RmCO2,Number,FPB-01-019_361,482,zone_air_co2_concentration_sensor
Zone Air Humid,03/31/2026 22:10:31,%RH,673ce924ffc77731fa3ed9c2,04/01/2026 03:10:31,RmRh,Number,FPB-01-019_361,57.599998474121094,zone_air_humidity_sensor
Zone Temp,03/31/2026 22:10:31,°F,673ce924ffc77731fa3ed9c9,04/01/2026 03:10:31,RmTmp,Number,FPB-01-019_361,70.51999931335443,zone_air_temperature_sensor
Discharge Air Flow,03/31/2026 22:11:00,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:11:00,AirFl,Number,FPB-01-019_361,1156.06396484375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:11:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:11:00,RmCO2,Number,FPB-01-019_361,483,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:11:31,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:11:31,AirFl,Number,FPB-01-019_361,1139.9075927734375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:12:01,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:12:01,AirFl,Number,FPB-01-019_361,1148.21337890625,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:12:01,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:12:01,RmCO2,Number,FPB-01-019_361,482,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:12:31,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:12:31,AirFl,Number,FPB-01-019_361,1153.2220458984375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:13:00,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:13:00,RmCO2,Number,FPB-01-019_361,481,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:13:31,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:13:31,AirFl,Number,FPB-01-019_361,1128.177001953125,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:15:31,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:15:31,AirFl,Number,FPB-01-019_361,1121.5452880859375,discharge_air_flowrate_sensor
Discharge Air Flow,03/31/2026 22:17:01,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:17:01,AirFl,Number,FPB-01-019_361,1130.6497802734375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:17:01,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:17:01,RmCO2,Number,FPB-01-019_361,480,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:18:01,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:18:01,AirFl,Number,FPB-01-019_361,1112.3323974609375,discharge_air_flowrate_sensor
Zone CO2,03/31/2026 22:18:01,ppm,673ce924ffc77731fa3ed9c0,04/01/2026 03:18:01,RmCO2,Number,FPB-01-019_361,481,zone_air_co2_concentration_sensor
Discharge Air Flow,03/31/2026 22:20:01,cfm,673ce924ffc77731fa3ed9b4,04/01/2026 03:20:01,AirFl,Number,FPB-01-019_361,1138.5010986328125,discharge_air_flowrate_sensor
