ts,co2_ppm,flow_cfm,humidity_pct,temp_f,airflow_ach,people_co2_anchor,people_feature_scaled,people_est_all_features,people_est_all_features_rounded
2026-03-31 18:43:00,570.5,1408.2640991210938,56.3999993460519,71.70799972534174,3.7553709309895833,20.769548355204268,22.522685744960334,20.234555337652445,20
2026-03-31 18:44:00,552.5,1404.88916015625,56.749999455043245,71.7295996704101,3.74637109375,18.332855708152348,21.558041140432525,20.409670048354595,20
2026-03-31 18:45:00,582.5,1401.5142211914062,57.0999995640346,71.75119961547846,3.7373712565104165,22.25745482148324,23.98233363195388,21.056024341944006,21
2026-03-31 18:46:00,559.5,1424.61279296875,57.44999967302595,71.77279956054682,3.7989674479166666,19.531513571983076,22.993039991054818,20.54097736485013,21
2026-03-31 18:47:00,556.0,1404.354248046875,57.7999997820173,71.79439950561517,3.7449446614583333,18.7898216803418,22.84272032229204,20.789296429044676,21
2026-03-31 18:48:00,581.75,1408.1065063476562,58.14999989100865,71.81599945068353,3.75495068359375,22.262464261411136,25.009011708349693,21.147484213717,21
2026-03-31 18:49:00,607.5,1411.8587646484375,58.5,71.8375993957519,3.764956705729167,25.753346760194987,26.89726353489901,22.50670630467096,23
2026-03-31 18:50:00,597.0,1464.4085693359375,55.400001525878906,71.85919934082025,3.9050895182291665,25.260536254318037,24.329060018077044,22.94794128843522,23
2026-03-31 18:51:00,628.0,1523.3621215820312,57.64999961853027,71.8807992858886,4.062298990885417,30.734927623645017,28.863752313273423,24.868661995001005,25
2026-03-31 18:52:00,596.5,1504.1536254882812,55.900001525878906,71.90239923095696,4.011076334635416,25.875136559702636,25.29751325246665,26.007893653922004,26
2026-03-31 18:53:00,614.5,1590.7891235351562,58.70000076293945,71.92399917602532,4.242104329427083,30.06824335009131,29.705601338231144,27.382498104130114,27
2026-03-31 18:54:00,658.5,1600.983154296875,58.233333587646484,71.94559912109368,4.269288411458334,36.91001769047592,30.314648964734687,29.149475160159586,29
2026-03-31 18:55:00,673.0,1485.0489501953125,57.766666412353516,71.96719906616204,3.9601305338541666,36.269706922368165,28.591408431288052,30.94649995847926,31
2026-03-31 18:56:00,640.0,1499.1336669921875,57.29999923706055,71.9887990112304,3.9976897786458334,31.944127836666993,28.357287433398326,31.085400095509833,31
2026-03-31 18:57:00,630.0,1529.1421305338542,57.183332443237305,72.01039895629876,4.0777123480902775,31.140212878400497,28.645058516050376,32.02336349594256,32
2026-03-31 18:58:00,620.0,1559.1505940755208,57.06666564941406,72.03199890136712,4.1577349175347225,30.279648342772905,28.862226742534727,32.0023577191762,32
2026-03-31 18:59:00,621.0,1589.1590576171875,56.94999885559082,72.05359884643548,4.2377574869791665,31.012430533884444,29.203493762759194,31.110026205134858,31
2026-03-31 19:00:00,688.0,1589.696533203125,57.02499866485596,72.07519879150384,4.239190755208333,41.076295897158204,29.27967037873153,31.82424437845207,32
2026-03-31 19:01:00,650.0,1595.2689514160156,57.09999847412109,72.0967987365722,4.254050537109375,35.49837989031665,29.41829810603089,32.38550030632098,32
2026-03-31 19:02:00,600.0,1600.8413696289062,56.60000038146973,72.11839868164056,4.268910319010416,28.06726144780192,27.54135631928395,31.88906497423119,32
2026-03-31 19:03:00,586.5,1694.4761962890625,55.5,72.13999862670892,4.518603190104167,27.54974742454069,26.730137878331867,31.378953513826513,31
2026-03-31 19:04:00,628.0,1783.8392333984375,57.400001525878906,72.13999862670892,4.756904622395833,35.99024089806152,31.789331055969654,32.230997202403934,32
2026-03-31 19:05:00,617.5,1796.92333984375,57.000000953674316,72.13999862670892,4.791795572916667,34.47331300711328,31.171499500168842,31.42008934508388,31
2026-03-31 19:06:00,610.0,1794.9969482421875,56.60000038146973,72.13999862670892,4.786658528645833,33.165641653549805,30.271256519697264,31.144683496756507,31
2026-03-31 19:07:00,643.0,1786.35888671875,56.13333384195963,72.13999862670892,4.763623697916667,38.57027508412109,30.615380188348823,32.79954683798508,33
2026-03-31 19:08:00,679.5,1600.2930297851562,55.66666730244955,72.13999862670892,4.2674480794270835,40.06616958619613,28.152199445336663,34.63716963463713,35
2026-03-31 19:09:00,594.0,1752.8648681640625,55.20000076293945,72.13999862670892,4.674306315104166,29.739951402714517,27.705845451214078,33.51711996900322,34
2026-03-31 19:10:00,602.5,1772.046142578125,57.79999923706055,72.13704785206272,4.725456380208334,31.487119321873053,30.853897124477836,33.07999671052812,33
2026-03-31 19:11:00,643.0,1748.6165771484375,57.64999961853027,72.13409707741653,4.6629775390625,37.755359742495116,31.830093962323904,33.81608748953806,34
2026-03-31 19:12:00,675.5,1635.7639770507812,57.57499980926514,72.13114630277033,4.362037272135416,40.33665287307698,30.360812227925283,34.04810630236647,34
2026-03-31 19:13:00,655.0,1748.9219970703125,57.5,72.12819552812414,4.6637919921875,39.74290921132911,31.69486221819658,34.215409616256686,34
